run_ts_utc,experiment_name,train_cut,test_cut,test_end,model,logloss,accuracy,macro_f1,home_recall,draw_recall,away_recall,home_precision,draw_precision,away_precision,bets,hit_rate,roi,profit,avg_odds,winner_logloss,winner_roi
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,2024-07-01,2025-07-01,,logreg,0.977604,0.529561,,,,,,,,1070,32.9907,0.3967,0.049,3.656,0,0
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,2024-07-01,2025-07-01,,mlp,0.980066,0.523204,,,,,,,,1226,28.956,0.4069,0.0801,4.0291,0,0
2026-05-11T13:47:08.629859+00:00,final_market_xg_comparison,2024-07-01,2025-07-01,,ensemble,0.975365,0.53719,,,,,,,,0,0.0,0.0,0.0,0.0,0,0
2026-05-11T14:04:06.549234+00:00,final_market_xg_comparison,2024-07-01,2025-07-01,,base,0.99526,0.51494,,,,,,,,1206,27.6949,-5.9519,-1.4709,4.098,0,0
2026-05-11T14:04:06.549234+00:00,final_market_xg_comparison,2024-07-01,2025-07-01,,market,0.975365,0.53719,,,,,,,,0,0.0,0.0,0.0,0.0,1,0
2026-05-11T14:04:06.549234+00:00,final_market_xg_comparison,2024-07-01,2025-07-01,,meta,0.979294,0.535919,,,,,,,,1086,31.2155,0.8451,0.1487,3.7638,0,1
2026-05-11T14:04:06.549234+00:00,final_market_xg_comparison,2024-07-01,2025-07-01,,logreg,0.977604,0.529561,,,,,,,,1070,32.9907,0.3967,0.049,3.656,0,0
2026-05-11T14:04:06.549234+00:00,final_market_xg_comparison,2024-07-01,2025-07-01,,mlp,0.980066,0.523204,,,,,,,,1226,28.956,0.4069,0.0801,4.0291,0,0
2026-05-11T14:04:06.549234+00:00,final_market_xg_comparison,2024-07-01,2025-07-01,,ensemble,0.975365,0.53719,,,,,,,,0,0.0,0.0,0.0,0.0,0,0
2026-05-12T14:37:01.063433+00:00,final_market_xg_comparison,2024-07-01,2025-07-01,,base,0.99526,0.51494,,,,,,,,1206,27.6949,-5.9519,-1.4709,4.098,0,0
2026-05-12T14:37:01.063433+00:00,final_market_xg_comparison,2024-07-01,2025-07-01,,market,0.975365,0.53719,,,,,,,,0,0.0,0.0,0.0,0.0,1,0
2026-05-12T14:37:01.063433+00:00,final_market_xg_comparison,2024-07-01,2025-07-01,,meta,0.979294,0.535919,,,,,,,,1086,31.2155,0.8451,0.1487,3.7638,0,1
2026-05-12T14:37:01.063433+00:00,final_market_xg_comparison,2024-07-01,2025-07-01,,logreg,0.977604,0.529561,,,,,,,,1070,32.9907,0.3967,0.049,3.656,0,0
2026-05-12T14:37:01.063433+00:00,final_market_xg_comparison,2024-07-01,2025-07-01,,mlp,0.980066,0.523204,,,,,,,,1226,28.956,0.4069,0.0801,4.0291,0,0
2026-05-12T14:37:01.063433+00:00,final_market_xg_comparison,2024-07-01,2025-07-01,,ensemble,0.975365,0.53719,,,,,,,,0,0.0,0.0,0.0,0.0,0,0
2026-05-12T15:35:44.548729+00:00,final_market_xg_comparison,2024-07-01,2025-07-01,,base,0.99526,0.51494,,,,,,,,1206,27.6949,-5.9519,-1.4709,4.098,0,0
2026-05-12T15:35:44.548729+00:00,final_market_xg_comparison,2024-07-01,2025-07-01,,market,0.975365,0.53719,,,,,,,,0,0.0,0.0,0.0,0.0,1,0
2026-05-12T15:35:44.548729+00:00,final_market_xg_comparison,2024-07-01,2025-07-01,,meta,0.979294,0.535919,,,,,,,,1086,31.2155,0.8451,0.1487,3.7638,0,1
2026-05-12T15:35:44.548729+00:00,final_market_xg_comparison,2024-07-01,2025-07-01,,logreg,0.977604,0.529561,,,,,,,,1070,32.9907,0.3967,0.049,3.656,0,0
2026-05-12T15:35:44.548729+00:00,final_market_xg_comparison,2024-07-01,2025-07-01,,mlp,0.980066,0.523204,,,,,,,,1226,28.956,0.4069,0.0801,4.0291,0,0
2026-05-12T15:35:44.548729+00:00,final_market_xg_comparison,2024-07-01,2025-07-01,,ensemble,0.975365,0.53719,,,,,,,,0,0.0,0.0,0.0,0.0,0,0
2026-05-12T16:10:28.727880+00:00,final_market_xg_comparison,2024-07-01,2025-07-01,,base,0.99526,0.51494,,,,,,,,1206,27.6949,-5.9519,-1.4709,4.098,0,0
2026-05-12T16:10:28.727880+00:00,final_market_xg_comparison,2024-07-01,2025-07-01,,market,0.975365,0.53719,,,,,,,,0,0.0,0.0,0.0,0.0,1,0
2026-05-12T16:10:28.727880+00:00,final_market_xg_comparison,2024-07-01,2025-07-01,,meta,0.982657,0.530197,,,,,,,,1154,28.8562,0.8693,0.1743,3.9353,0,0
2026-05-12T16:10:28.727880+00:00,final_market_xg_comparison,2024-07-01,2025-07-01,,logreg,0.977604,0.529561,,,,,,,,1070,32.9907,0.3967,0.049,3.656,0,0
2026-05-12T16:10:28.727880+00:00,final_market_xg_comparison,2024-07-01,2025-07-01,,mlp,0.980765,0.523204,,,,,,,,1271,30.0551,2.2724,0.5009,3.9004,0,1
2026-05-12T16:10:28.727880+00:00,final_market_xg_comparison,2024-07-01,2025-07-01,,ensemble,0.975365,0.53719,,,,,,,,0,0.0,0.0,0.0,0.0,0,0
2026-05-20T11:16:03.309715+00:00,final_market_xg_comparison,2024-07-01,2025-07-01,,base,0.99526,0.51494,,,,,,,,1206,27.6949,-5.9519,-1.4709,4.098,0,0
2026-05-20T11:16:03.309715+00:00,final_market_xg_comparison,2024-07-01,2025-07-01,,market,0.975365,0.53719,,,,,,,,0,0.0,0.0,0.0,0.0,1,0
2026-05-20T11:16:03.309715+00:00,final_market_xg_comparison,2024-07-01,2025-07-01,,meta,0.982657,0.530197,,,,,,,,1154,28.8562,0.8693,0.1743,3.9353,0,0
2026-05-20T11:16:03.309715+00:00,final_market_xg_comparison,2024-07-01,2025-07-01,,logreg,0.977604,0.529561,,,,,,,,1070,32.9907,0.3967,0.049,3.656,0,0
2026-05-20T11:16:03.309715+00:00,final_market_xg_comparison,2024-07-01,2025-07-01,,mlp,0.980765,0.523204,,,,,,,,1271,30.0551,2.2724,0.5009,3.9004,0,1
2026-05-20T11:16:03.309715+00:00,final_market_xg_comparison,2024-07-01,2025-07-01,,ensemble,0.975365,0.53719,,,,,,,,0,0.0,0.0,0.0,0.0,0,0
2026-05-20T12:10:10.539319+00:00,season_backtest_2023_2024,2022-07-01,2023-07-01,2024-07-01,base,0.981245,0.526826,,,,,,,,1211,26.2593,-16.5865,-4.6685,4.0908,0,0
2026-05-20T12:10:10.539319+00:00,season_backtest_2023_2024,2022-07-01,2023-07-01,2024-07-01,market,0.952462,0.55879,,,,,,,,0,0.0,0.0,0.0,0.0,1,0
2026-05-20T12:10:10.539319+00:00,season_backtest_2023_2024,2022-07-01,2023-07-01,2024-07-01,meta,0.964472,0.546233,,,,,,,,1151,26.4987,-7.5642,-1.2898,4.2887,0,0
2026-05-20T12:10:10.539319+00:00,season_backtest_2023_2024,2022-07-01,2023-07-01,2024-07-01,logreg,0.960246,0.551941,,,,,,,,619,17.7706,-22.8262,-1.1818,4.734,0,0
2026-05-20T12:10:10.539319+00:00,season_backtest_2023_2024,2022-07-01,2023-07-01,2024-07-01,mlp,0.979271,0.530251,,,,,,,,1358,22.4595,-13.2438,-3.309,4.4639,0,0
2026-05-20T12:10:10.539319+00:00,season_backtest_2023_2024,2022-07-01,2023-07-01,2024-07-01,ensemble,0.95341,0.560502,,,,,,,,13,15.3846,-2.6788,-0.0008,8.2746,0,1
2026-05-20T16:55:44.705870+00:00,season_backtest_2023_2024,2022-07-01,2023-07-01,2024-07-01,base,0.981245,0.526826,,,,,,,,1211,26.2593,-16.5865,-4.6685,4.0908,0,0
2026-05-20T16:55:44.705870+00:00,season_backtest_2023_2024,2022-07-01,2023-07-01,2024-07-01,market,0.952462,0.55879,,,,,,,,0,0.0,0.0,0.0,0.0,1,0
2026-05-20T16:55:44.705870+00:00,season_backtest_2023_2024,2022-07-01,2023-07-01,2024-07-01,meta,0.989882,0.5371,,,,,,,,1305,21.5326,-23.4247,-5.852,4.4944,0,0
2026-05-20T16:55:44.705870+00:00,season_backtest_2023_2024,2022-07-01,2023-07-01,2024-07-01,logreg,0.960246,0.551941,,,,,,,,619,17.7706,-22.8262,-1.1818,4.734,0,0
2026-05-20T16:55:44.705870+00:00,season_backtest_2023_2024,2022-07-01,2023-07-01,2024-07-01,mlp,0.966754,0.543379,,,,,,,,1341,24.7576,-7.7703,-1.7277,4.4251,0,1
2026-05-20T16:55:44.705870+00:00,season_backtest_2023_2024,2022-07-01,2023-07-01,2024-07-01,ensemble,0.956653,0.559361,,,,,,,,311,9.3248,-33.1597,-0.4615,6.7668,0,0
2026-05-20T17:31:46.560522+00:00,season_backtest_2023_2024,2022-07-01,2023-07-01,2024-07-01,base,0.981245,0.526826,,,,,,,,1211,26.2593,-16.5865,-4.6685,4.0908,0,0
2026-05-20T17:31:46.560522+00:00,season_backtest_2023_2024,2022-07-01,2023-07-01,2024-07-01,market,0.952462,0.55879,,,,,,,,0,0.0,0.0,0.0,0.0,1,0
2026-05-20T17:31:46.560522+00:00,season_backtest_2023_2024,2022-07-01,2023-07-01,2024-07-01,meta,0.988613,0.52968,,,,,,,,1313,21.0206,-25.26,-6.4805,4.5388,0,0
2026-05-20T17:31:46.560522+00:00,season_backtest_2023_2024,2022-07-01,2023-07-01,2024-07-01,logreg,0.961771,0.549658,,,,,,,,692,17.7746,-21.7173,-1.4319,4.7494,0,0
2026-05-20T17:31:46.560522+00:00,season_backtest_2023_2024,2022-07-01,2023-07-01,2024-07-01,mlp,0.961208,0.542808,,,,,,,,1156,29.3253,-3.9525,-0.797,3.999,0,1
2026-05-20T17:31:46.560522+00:00,season_backtest_2023_2024,2022-07-01,2023-07-01,2024-07-01,ensemble,0.955603,0.559361,,,,,,,,177,10.1695,-26.622,-0.1738,7.0945,0,0
2026-05-20T17:45:08.998471+00:00,season_backtest_2023_2024,2022-07-01,2023-07-01,2024-07-01,base,0.981245,0.526826,,,,,,,,1211,26.2593,-16.5865,-4.6685,4.0908,0,0
2026-05-20T17:45:08.998471+00:00,season_backtest_2023_2024,2022-07-01,2023-07-01,2024-07-01,market,0.952462,0.55879,,,,,,,,0,0.0,0.0,0.0,0.0,1,0
2026-05-20T17:45:08.998471+00:00,season_backtest_2023_2024,2022-07-01,2023-07-01,2024-07-01,meta,0.988613,0.52968,,,,,,,,1313,21.0206,-25.26,-6.4805,4.5388,0,0
2026-05-20T17:45:08.998471+00:00,season_backtest_2023_2024,2022-07-01,2023-07-01,2024-07-01,logreg,0.961771,0.549658,,,,,,,,692,17.7746,-21.7173,-1.4319,4.7494,0,0
2026-05-20T17:45:08.998471+00:00,season_backtest_2023_2024,2022-07-01,2023-07-01,2024-07-01,mlp,0.961208,0.542808,,,,,,,,1156,29.3253,-3.9525,-0.797,3.999,0,1
2026-05-20T17:45:08.998471+00:00,season_backtest_2023_2024,2022-07-01,2023-07-01,2024-07-01,ensemble,0.955603,0.559361,,,,,,,,177,10.1695,-26.622,-0.1738,7.0945,0,0
2026-05-20T17:50:20.318298+00:00,season_backtest_2023_2024,2022-07-01,2023-07-01,2024-07-01,base,0.981245,0.526826,,,,,,,,1211,26.2593,-16.5865,-4.6685,4.0908,0,0
2026-05-20T17:50:20.318298+00:00,season_backtest_2023_2024,2022-07-01,2023-07-01,2024-07-01,market,0.952462,0.55879,,,,,,,,0,0.0,0.0,0.0,0.0,1,0
2026-05-20T17:50:20.318298+00:00,season_backtest_2023_2024,2022-07-01,2023-07-01,2024-07-01,meta,0.988613,0.52968,,,,,,,,1313,21.0206,-25.26,-6.4805,4.5388,0,0
2026-05-20T17:50:20.318298+00:00,season_backtest_2023_2024,2022-07-01,2023-07-01,2024-07-01,logreg,0.961771,0.549658,,,,,,,,692,17.7746,-21.7173,-1.4319,4.7494,0,0
2026-05-20T17:50:20.318298+00:00,season_backtest_2023_2024,2022-07-01,2023-07-01,2024-07-01,mlp,0.961208,0.542808,,,,,,,,1156,29.3253,-3.9525,-0.797,3.999,0,1
2026-05-20T17:50:20.318298+00:00,season_backtest_2023_2024,2022-07-01,2023-07-01,2024-07-01,ensemble,0.955603,0.559361,,,,,,,,177,10.1695,-26.622,-0.1738,7.0945,0,0
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,2024-07-01,2025-07-01,2026-07-01,base,0.99526,0.51494,,,,,,,,1206,27.6949,-5.9518,-1.4709,4.098,0,0
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,2024-07-01,2025-07-01,2026-07-01,market,0.975365,0.53719,,,,,,,,0,0.0,0.0,0.0,0.0,1,0
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,2024-07-01,2025-07-01,2026-07-01,meta,0.984293,0.527018,,,,,,,,1205,30.7884,1.118,0.2639,3.7552,0,0
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,2024-07-01,2025-07-01,2026-07-01,logreg,0.977604,0.529561,,,,,,,,1070,32.9907,0.3967,0.049,3.656,0,0
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,2024-07-01,2025-07-01,2026-07-01,mlp,0.982019,0.518118,,,,,,,,1317,30.9795,2.7904,0.7109,3.7962,0,1
2026-05-20T19:02:06.047365+00:00,season_backtest_2025_2026,2024-07-01,2025-07-01,2026-07-01,ensemble,0.975365,0.53719,,,,,,,,0,0.0,0.0,0.0,0.0,0,0
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,2024-07-01,2025-07-01,2026-07-01,base,0.99526,0.51494,,,,,,,,1206,27.6949,-5.9518,-1.4709,4.098,0,0
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,2024-07-01,2025-07-01,2026-07-01,market,0.975365,0.53719,,,,,,,,0,0.0,0.0,0.0,0.0,1,0
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,2024-07-01,2025-07-01,2026-07-01,meta,0.984293,0.527018,,,,,,,,1205,30.7884,1.118,0.2639,3.7552,0,0
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,2024-07-01,2025-07-01,2026-07-01,logreg,0.977604,0.529561,,,,,,,,1070,32.9907,0.3967,0.049,3.656,0,0
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,2024-07-01,2025-07-01,2026-07-01,mlp,0.982019,0.518118,,,,,,,,1317,30.9795,2.7904,0.7109,3.7962,0,1
2026-05-20T21:36:23.991167+00:00,season_backtest_2025_2026,2024-07-01,2025-07-01,2026-07-01,ensemble,0.975365,0.53719,,,,,,,,0,0.0,0.0,0.0,0.0,0,0
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,2024-07-01,2025-07-01,2026-07-01,base,0.99526,0.51494,,,,,,,,1206,27.6949,-5.9518,-1.4709,4.098,0,0
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,2024-07-01,2025-07-01,2026-07-01,market,0.975365,0.53719,,,,,,,,0,0.0,0.0,0.0,0.0,1,0
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,2024-07-01,2025-07-01,2026-07-01,meta,0.984293,0.527018,,,,,,,,1205,30.7884,1.118,0.2639,3.7552,0,0
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,2024-07-01,2025-07-01,2026-07-01,logreg,0.977604,0.529561,,,,,,,,1070,32.9907,0.3967,0.049,3.656,0,0
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,2024-07-01,2025-07-01,2026-07-01,mlp,0.982019,0.518118,,,,,,,,1317,30.9795,2.7904,0.7109,3.7962,0,1
2026-05-20T21:42:05.467274+00:00,season_backtest_2025_2026,2024-07-01,2025-07-01,2026-07-01,ensemble,0.975365,0.53719,,,,,,,,0,0.0,0.0,0.0,0.0,0,0
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,2024-07-01,2025-07-01,,base,0.99526,0.51494,0.395182,0.766571,0.017456,0.566946,0.548454,0.28,0.468858,884,24.4344,-18.6789,-3.0479,4.178,0,0
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,2024-07-01,2025-07-01,,market,0.973977,0.538462,0.401705,0.82853,0.002494,0.566946,0.551823,1.0,0.511321,0,0.0,0.0,0.0,0.0,1,0
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,2024-07-01,2025-07-01,,meta,0.981256,0.530197,0.408744,0.76513,0.017456,0.619247,0.564894,0.333333,0.48366,759,26.2187,-9.1669,-0.9014,4.0803,0,0
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,2024-07-01,2025-07-01,,logreg,0.97427,0.536554,0.411363,0.775216,0.014963,0.627615,0.574173,0.428571,0.482315,258,33.7209,-5.7165,-0.1835,3.648,0,0
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,2024-07-01,2025-07-01,,mlp,1.021098,0.483789,0.416953,0.675793,0.117207,0.512552,0.553066,0.248677,0.45709,1286,35.6143,-4.0265,-1.6838,3.2464,0,1
2026-05-29T19:41:41.310654+00:00,final_opening_market_pre_match,2024-07-01,2025-07-01,,ensemble,0.974258,0.53719,0.40138,0.819885,0.002494,0.575314,0.552964,1.0,0.506446,0,0.0,0.0,0.0,0.0,0,0
2026-05-29T20:28:24.011808+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,2023-07-01,2024-07-01,2025-07-01,base,0.992547,0.520548,0.392915,0.789402,0.004577,0.568221,0.527702,0.4,0.509288,1115,25.6502,-10.7187,-2.5024,4.3069,0,0
2026-05-29T20:28:24.011808+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,2023-07-01,2024-07-01,2025-07-01,market,0.964021,0.535959,0.402887,0.826087,0.002288,0.569948,0.531934,0.333333,0.544554,0,0.0,0.0,0.0,0.0,0,0
2026-05-29T20:28:24.011808+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,2023-07-01,2024-07-01,2025-07-01,meta,0.973775,0.539384,0.40354,0.841033,0.0,0.56304,0.532244,0.0,0.554422,880,27.2727,-9.9024,-1.303,3.7419,0,0
2026-05-29T20:28:24.011808+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,2023-07-01,2024-07-01,2025-07-01,logreg,0.963501,0.54395,0.432041,0.802989,0.04119,0.594128,0.549767,0.382979,0.546032,1096,31.6606,3.0569,0.4443,3.7136,1,1
2026-05-29T20:28:24.011808+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,2023-07-01,2024-07-01,2025-07-01,mlp,0.988736,0.530251,0.425687,0.802989,0.050343,0.545769,0.539726,0.278481,0.546713,1261,28.6281,-7.912,-2.1532,3.8345,0,0
2026-05-29T20:28:24.011808+00:00,season_backtest_2024_2025_opening_market_opening_price_no_move,2023-07-01,2024-07-01,2025-07-01,ensemble,0.96531,0.538242,0.402458,0.836957,0.0,0.564767,0.534258,0.0,0.54591,54,18.5185,-8.8894,-0.0235,6.4993,0,0
2026-05-29T20:36:51.851784+00:00,final_opening_market_pre_match,2024-07-01,2025-07-01,,base,0.99526,0.51494,0.395182,0.766571,0.017456,0.566946,0.548454,0.28,0.468858,884,24.4344,-18.6789,-3.0479,4.178,0,0
2026-05-29T20:36:51.851784+00:00,final_opening_market_pre_match,2024-07-01,2025-07-01,,market,0.973977,0.538462,0.401705,0.82853,0.002494,0.566946,0.551823,1.0,0.511321,0,0.0,0.0,0.0,0.0,1,0
2026-05-29T20:36:51.851784+00:00,final_opening_market_pre_match,2024-07-01,2025-07-01,,market_corr,0.97469,0.536554,0.401446,0.814121,0.002494,0.58159,0.552838,1.0,0.505455,4,0.0,-100.0,-0.0144,6.245,0,0
2026-05-29T20:36:51.851784+00:00,final_opening_market_pre_match,2024-07-01,2025-07-01,,meta,0.981682,0.530197,0.408744,0.76513,0.017456,0.619247,0.564894,0.333333,0.48366,733,25.1023,-10.5709,-0.9972,4.1682,0,0
2026-05-29T20:36:51.851784+00:00,final_opening_market_pre_match,2024-07-01,2025-07-01,,logreg,0.97427,0.536554,0.411363,0.775216,0.014963,0.627615,0.574173,0.428571,0.482315,258,33.7209,-5.7165,-0.1835,3.648,0,1
2026-05-29T20:36:51.851784+00:00,final_opening_market_pre_match,2024-07-01,2025-07-01,,mlp,0.986166,0.523204,0.414759,0.73487,0.037406,0.623431,0.573034,0.357143,0.464899,1032,24.9031,-7.1469,-1.0645,4.2275,0,0
2026-05-29T20:36:51.851784+00:00,final_opening_market_pre_match,2024-07-01,2025-07-01,,ensemble,0.974186,0.536554,0.400651,0.821326,0.002494,0.57113,0.551791,1.0,0.506494,0,0.0,0.0,0.0,0.0,0,0
2026-05-29T20:44:45.967581+00:00,final_opening_market_pre_match,2024-07-01,2025-07-01,,base,0.99526,0.51494,0.395182,0.766571,0.017456,0.566946,0.548454,0.28,0.468858,884,24.4344,-18.6789,-3.0479,4.178,0,0
